0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4.4291003947998e-306,1.0,4.7800140626704015e-306,4.475123856655417e-306,7.129541793474183e-307,7.850852645625617e-307,1.1669560016910261e-306,2.971391645755296e-307,5.107236731854267e-307,9.290592111228833e-307,3.6724646722149796e-307,2.5939580267149898e-307,5.4095412073019175e-307,1.661685157046228e-307,8.698611959387161e-308,1.1492393647455012e-307,8.595658683821906e-307,8.217413746229442e-308,2.9198668260552345e-307
3.0316591697925225e-306,1.1304788755988015e-306,2.6696132182825447e-306,2.1757018214843906e-306,9.98653209623161e-307,4.779324902994696e-307,1.0,2.0673129515797422e-307,3.2536760116637026e-307,5.740490415310489e-307,2.335728664906955e-307,2.0854601962991e-307,2.1042132219008245e-307,1.204513823089947e-307,6.719179747652749e-308,7.423417813142641e-308,3.808669770534614e-307,5.761449198268194e-308,1.4423539644561924e-307
7.023393309382651e-306,3.830286580734451e-307,5.734519707981442e-306,1.0,3.4438040250183925e-307,2.86158931545059e-306,3.604012880194338e-307,3.842982763549163e-307,5.813702815928967e-307,5.840860406035177e-307,5.0332657369891486e-307,2.7079269655745593e-307,1.9628735709824504e-307,1.1775291300860525e-307,1.0291982310439104e-307,1.6125616112119612e-307,1.811865979910931e-307,1.1064247910377661e-307,4.850618325311108e-307
0.0982915580535347,0.0014851782376767042,0.01973223218158745,0.012499860803882082,0.0015494725809410336,0.008079426947411076,0.0014935521537080302,0.003978400105658378,0.0025698097732059617,0.002093022376519287,0.0023862820717473338,0.001331474516397225,0.0006295946571513902,0.0004767376805572723,0.0005353590864775553,0.0008850264465645858,0.0006507956444536544,0.0022176053607692787,0.0008642252964190307
0.09218601616435797,0.037593153236911564,0.08355219836227018,0.06725125942944873,0.026960299355831205,0.014654556121405378,0.15402108112649127,0.006295115316987725,0.010089049245077345,0.017140585964254818,0.007212048701729508,0.006456053672799958,0.006819016345001415,0.0038080769424184546,0.0020741203529027496,0.002285380215610137,0.011744007559405311,0.0017454736183274598,0.004510843403543965
0.09790544141952037,0.026115874432474158,0.07825051029259626,0.06710775017172216,0.06277852609507767,0.01502817329082048,0.2678409546238238,0.0066228235670890215,0.009782857923229853,0.020128255627374275,0.007133684215735039,0.006278218009270547,0.005561200172361071,0.0033867365644198685,0.0020476501524948738,0.0022909439004198963,0.01092138323071984,0.00188382688625273,0.004291976784812405
1.0,1.8907056044482818e-307,1.9493066452709515e-306,1.518574728438504e-306,2.233703662664733e-307,6.224566112024851e-307,2.042927101447798e-307,3.772634086282821e-307,2.633937019303531e-307,2.882370114285381e-307,2.2744783063065573e-307,1.580421817745284e-307,7.221364773357997e-308,5.751619364881779e-308,5.969177035055745e-308,8.117287957972532e-308,8.067212639696019e-308,1.9793805013150512e-307,9.09072243717259e-308
0.2044393582481124,0.014678087351111754,0.1729325110204101,0.3964500383300583,0.013243918106021787,0.058931040154330705,0.013882521829236251,0.011543714153837183,0.017463705471865713,0.024706940355018997,0.014470185861397105,0.008788630681423463,0.007275305057431474,0.004052687685650287,0.0032481721287113785,0.00469401385651898,0.007425540444607992,0.0033899248952419677,0.018383704369013834
0.0015741592972835284,0.00010282095142750316,0.0007151599020267736,0.0007948014242349088,0.00016590112743352303,0.0001939206313089115,0.0001273724729795181,9.244827093547592e-05,9.535598941810556e-05,0.00023441265111666845,7.608245248358299e-05,5.8939246692698685e-05,3.441489704666607e-05,2.475715423629733e-05,2.087908995906651e-05,2.5896049998817712e-05,4.7709187799714615e-05,3.175669677028302e-05,3.90343898469798e-05
0.09841454807336816,0.005895929794523784,0.6481256594323115,0.04945478813032156,0.004455021846191751,0.022287340684379795,0.0050268231410898825,0.0065389294484572485,0.027269713034638488,0.006176835409218733,0.020116293490033847,0.007374350297043171,0.0034412313205654174,0.0029407750841398753,0.0029425471043226683,0.004579547508614598,0.0022173258398748524,0.0015131862128568026,0.006849025911942552
0.14583647786810772,0.06765604295602165,0.14058676890231744,0.1468628852560168,0.02427665046920397,0.026536658433827673,0.03200144318736342,0.009475999658306653,0.015189617727883225,0.0491110531339351,0.01127148564113305,0.007544888679137086,0.012362169066309011,0.004392153789018023,0.002599342658033464,0.003582147300068442,0.0764849943344154,0.0027020987842299123,0.009830249794272213
2.9640656755688943e-306,8.24016306051784e-307,2.3928665721544597e-306,2.0303326880500556e-306,1.678843604725875e-306,4.550654280712749e-307,1.0,2.0111739119386902e-307,2.9924919978929365e-307,5.944053274093529e-307,2.1761918084976496e-307,1.925149423187766e-307,1.7126409831755037e-307,1.0461370185041493e-307,6.261603498260831e-308,6.978961904967297e-308,3.2714925255636225e-307,5.699928532746161e-308,1.303681874850727e-307
2.9849071076010405e-306,8.421372854436284e-307,2.4254381356700455e-306,2.0584814573440266e-306,1.631011551805427e-306,4.600693974132969e-307,1.0,2.023275709225476e-307,3.022048199078282e-307,6.0210414397837785e-307,2.1972004234498023e-307,1.9405465351270725e-307,1.7514912781007394e-307,1.0587106200472493e-307,6.313114556247015e-308,7.043045443424227e-308,3.408355190414585e-307,5.731960879356107e-308,1.3258590930671709e-307
0.07215575261601719,0.003128885494113034,0.046809697219444134,0.04416725728398924,0.00277298222046908,0.025964706430914947,0.002832872843754222,0.0037764913910306656,0.005047387061503287,0.00493608863614143,0.0044139546148503446,0.001976354875946054,0.0016934439954503931,0.000875523313578224,0.0007771410035548078,0.001425040851725384,0.001580429161666287,0.0011269165312211879,0.003491692790004675
4.5214710259085986e-306,1.0,4.658284118762876e-306,4.57436688188005e-306,7.640456590648789e-307,8.059655814593546e-307,1.1760142449267409e-306,3.0021596581398567e-307,5.016586299847389e-307,1.0738441700106196e-306,3.6487469467647455e-307,2.531788860902949e-307,4.773116902850656e-307,1.5609677655792754e-307,8.570774576272489e-308,1.1485700981588598e-307,1.3087352019577477e-306,8.396960700192894e-308,2.9691357684701718e-307
0.08470549136070066,0.005228895503715,0.04862800122870252,0.10698585951347613,0.005739686552991402,0.0177033448828293,0.00548615820495222,0.004473766568073396,0.005573240757198235,0.010155484175064438,0.004634094380521964,0.003051882756675865,0.002209838821542116,0.0013472763297149436,0.0011229538146315,0.0015768722750109316,0.002799837100740517,0.0014479247382958229,0.003626936143517856
0.18973084576094026,0.21913708027564624,0.19474479765743968,0.12390022685256218,0.033197825870532535,0.029246612534802586,0.0516715245196365,0.013643051727701812,0.024974915000788325,0.024545061982870743,0.0166972600592553,0.016958095173468513,0.014469314146320874,0.012105031142189122,0.005102301284683021,0.005163936399026435,0.012174229124390491,0.003566561746603896,0.008971328741141557
4.5395170756707445e-306,8.595800471788069e-307,4.3467672753504076e-306,5.5211067679698636e-306,6.02990071152009e-307,8.882515142747776e-307,6.965209152208022e-307,2.8470633941876565e-307,4.528050102950056e-307,1.0,3.4388057508487355e-307,2.4185986369909857e-307,3.2816196354071126e-307,1.303454914370414e-307,8.351730854267213e-308,1.0672444106239814e-307,6.4560428614497924e-307,8.064896350937934e-308,3.6439428076808805e-307
0.12297420565911223,0.002194401143522296,0.0452202256897329,0.02110360876070072,0.001952813837066658,0.04545253067032203,0.002000609926236252,0.0056378949832720055,0.0057745140002804125,0.0029373130885396873,0.006053830769748476,0.0021116206160328374,0.0011691756636130035,0.0007537990088407271,0.000903727802442588,0.0020939471743018014,0.0009678226420357329,0.001484298843833296,0.0019356286731200905
0.04494119430218241,0.010894452437883388,0.03493787673120985,0.030594140965810267,0.0429768004715326,0.006861042628250965,0.047676512251007726,0.003024883428448089,0.00438416497310848,0.009662666115220557,0.003214896517414169,0.0028062729607539736,0.002422464123111779,0.001486007701072994,0.0009199908171388851,0.001035876946688793,0.004855861869216531,0.0008671741067773488,0.0019324597257769365
4.488600731714382e-306,1.0,4.8415842343783875e-306,4.742011651861203e-306,7.118431635441549e-307,8.017290974546682e-307,1.1261429909157191e-306,2.999557906098765e-307,5.141418928095578e-307,9.825903665424826e-307,3.7092808902303365e-307,2.5972636110111985e-307,5.4539985727719986e-307,1.6498268494488235e-307,8.74181753952804e-308,1.161863094370002e-307,9.238701827506288e-307,8.314707024788161e-308,3.012187284755739e-307
0.2042953295140532,0.015107642730610372,0.18098950487677795,0.3832303712531819,0.013384537947782275,0.05896797396036694,0.014153179183713041,0.011636882087868734,0.01791327665378191,0.024917190151959086,0.014804308673224853,0.009085192027163753,0.0075886015617325645,0.004218310781813722,0.003355819791606616,0.004836179520017399,0.007564213404500219,0.003395865377026576,0.020555620502819
0.14512330725640596,0.14123016342936223,0.1522721837083017,0.16741621111352517,0.022215032110871117,0.026563000170488467,0.03143765219575127,0.009545957302423944,0.016014940544244224,0.03945812293610701,0.011723617802699548,0.007955415328659024,0.015641959973982038,0.004851616623258181,0.002715693704909059,0.0036928775154340455,0.03800779888215387,0.0026771083208365874,0.010307743947490351
2.9824792737580416e-306,8.420278389285256e-307,2.423297542329979e-306,2.055680044607639e-306,1.6267776740549643e-306,4.595611399183211e-307,1.0,2.022041984368352e-307,3.0202661141268936e-307,6.007278870913278e-307,2.195685485784664e-307,1.9398771458327067e-307,1.749285313524297e-307,1.0583630389541695e-307,6.310084598505023e-308,7.038019586410757e-308,3.3948038377978e-307,5.727763736869375e-308,1.3239638259007813e-307
0.5088244825992131,0.006269855934328009,0.10075832849415724,0.057783755774717886,0.006082452105511851,0.06559853894920187,0.0060414030732268455,0.017163192371527775,0.013056632809839935,0.008886257319838367,0.01271677465386807,0.005787395357611253,0.003047039650531882,0.0020675833890470715,0.002367161062885828,0.004464808262322288,0.0027670947965369973,0.005516487128601655,0.004581758689187934
1.0762721953546875e-305,2.7818883760329545e-307,5.4346516181373774e-306,2.6278009030393802e-306,2.5444061789057963e-307,1.0,2.6364649079584616e-307,5.370784519189642e-307,6.499013098365786e-307,3.647843458237701e-307,6.777729165848903e-307,2.8830260366383382e-307,1.344620986592924e-307,1.0226834473734813e-307,1.2010888789657269e-307,2.476517685243285e-307,1.1698861283087714e-307,1.4235007613827015e-307,2.345294179567323e-307
6.965792896387652e-306,3.851523262271565e-307,5.925857875318369e-306,1.0,3.427725439623946e-307,2.9138259164990844e-306,3.603950241817832e-307,3.8442092818649835e-307,5.9245128730902396e-307,5.802750453204095e-307,5.128239295218124e-307,2.742527433306443e-307,1.994620285330718e-307,1.1954684671657032e-307,1.0429338899368134e-307,1.6378181966718343e-307,1.8107404304503144e-307,1.0977818317245255e-307,5.075641165803289e-307
0.08945868730078274,0.3708767541219973,0.08330524215911554,0.05985735361398443,0.019066666235733207,0.013755786860612471,0.03600204002990695,0.0063094599463010895,0.010551925235744308,0.013343013383835308,0.00732401145408418,0.007036110289907093,0.006303751683250555,0.004373733263658772,0.0021876092465292728,0.0022995589040138023,0.00714081546664181,0.0017004234064413946,0.0041247478532815745
0.0804368303805929,0.015464237159223331,0.07315221525638917,0.08812953624155409,0.01166267555262734,0.015346065030757068,0.013184352446076818,0.005040231620255688,0.00781936640457243,0.09309637411846278,0.005946860527105605,0.004219137013587202,0.005400029478737021,0.0022489332793627598,0.0014552382312840292,0.0018523995291076685,0.013342953898154515,0.001439055253518883,0.005823987632411173
0.1846287597832906,0.010075925755183329,0.13664128729072889,0.19107902026491153,0.009340228850599708,0.06509706073528711,0.00963906746628927,0.00991221162691077,0.014327951185251002,0.016124932700106464,0.012308807613502006,0.006812646533057142,0.005010907640071483,0.0029717118018767604,0.002573211904275492,0.0039571689106567545,0.004896505337131503,0.002925992671543748,0.011519849665728643
0.08459555889990118,0.01510171444445985,0.09154902550404176,0.16233247605498458,0.009593830756178487,0.01739901736760753,0.011376959981063476,0.005326421888491619,0.008958407505229716,0.05207148518056064,0.006774912484514334,0.004679663923007537,0.007203367498988038,0.002581434445238288,0.0016195488415114974,0.002083970577344189,0.008674677824224226,0.001482182066814594,0.008691423940644948
4.501086298981669e-306,1.0,4.775380882863805e-306,4.693819859939749e-306,7.298804283006088e-307,8.035709269025728e-307,1.14546730410172e-306,3.000832178450108e-307,5.096566524811043e-307,1.014710793937707e-306,3.6879855184013985e-307,2.573447806450555e-307,5.1926547308711255e-307,1.616708183977803e-307,8.680328431531716e-308,1.1572701208336763e-307,1.0335853522739037e-306,8.345185495278843e-308,2.9924842504183128e-307
0.1725718885769486,0.23380953616815423,0.16617127334952617,0.1087436733702432,0.033953691615905675,0.025999925360993784,0.0514172054414329,0.012485113726019497,0.02199393034479763,0.021936150296656163,0.014809028193175023,0.015033819184761633,0.011523848488860977,0.01001332868764467,0.004546666239743468,0.00460620888468486,0.010605656762855053,0.0032742811198919856,0.007655549638493366
0.20464306183646083,0.01566181156498789,0.1903306412319576,0.36618501111669344,0.013636811227843862,0.05916594216645513,0.014522852378855092,0.011770538974493545,0.018566683937689475,0.025827337930078825,0.015260172060630009,0.009273856102219175,0.008028439013852078,0.004351910398278964,0.0034160179548411856,0.004906528307360752,0.007838855086107847,0.0034011896888382943,0.02321233902235612
2.9966950397972735e-306,8.39261890213286e-307,2.4328634924228827e-306,2.071194074592576e-306,1.6684867314688073e-306,4.624048056825535e-307,1.0,2.028951522279127e-307,3.0277583658109194e-307,6.096874662862018e-307,2.202900319800262e-307,1.9418243424905973e-307,1.7579450291186633e-307,1.058424914417099e-307,6.322589208798056e-308,7.06311599598516e-308,3.469853417509331e-307,5.753149434553243e-308,1.3338175011777735e-307
0.027650167268126982,0.014277870505445722,0.027602105714708988,0.0208182467038759,0.0068050386333352334,0.004498105744318236,0.015674143829764953,0.0018981679039940269,0.0032305679797037445,0.004752177333551107,0.00227422643206077,0.0019840254433246165,0.002542957329069799,0.001298788794291787,0.0006436750330807522,0.0007134891071368183,0.003256448692831116,0.0005176868923275101,0.0014735111883012856
0.15211578599695674,0.09392525596480553,0.1618908563030893,0.19159798625493915,0.021904984299444135,0.02829423127901802,0.029915459363198865,0.009958568199236222,0.01677937510872057,0.045197565915292365,0.012322839209757864,0.00826021483879036,0.01658728375044462,0.005012361160546154,0.002832132268095052,0.0038816702137945444,0.034212166960219184,0.0027944626160973443,0.011367203164457813
3.274767211191553e-306,1.0144634909462864e-306,2.6757752633373296e-306,2.3466766239049686e-306,2.1287099556975604e-306,5.1690715609768054e-307,1.0,2.1847534587350712e-307,3.258894808769852e-307,7.375651315022772e-307,2.3882117941459557e-307,2.019070225523113e-307,1.9816576990576165e-307,1.1138569688334985e-307,6.695860310762653e-308,7.66995429700643e-308,4.958922907797807e-307,6.24626995489181e-308,1.5294826651298648e-307
0.04561035662940527,0.035648809639467774,0.042163553485196584,0.03163511416025547,0.011102283479061337,0.0071146748083955125,0.0265986500273964,0.0031744323192547646,0.005219134339199944,0.007413992715137777,0.0036689027073276113,0.0034186333483004847,0.0033312226989408184,0.0020854080569446005,0.0010780776306750736,0.0011560408433920592,0.004311604824294082,0.0008655606924928398,0.0021632949518685697
4.520353229127697e-306,1.0,4.471104580365662e-306,4.310685952548001e-306,8.208730490223049e-307,8.002776433730447e-307,1.2518497555034635e-306,2.9898002180489677e-307,4.887973400266291e-307,1.1341743250618019e-306,3.574878397414506e-307,2.4716397325430526e-307,4.259886386350824e-307,1.4906830067562473e-307,8.395016155501103e-308,1.129799099306967e-307,1.9800925229719107e-306,8.42259993234685e-308,2.877499214239069e-307
0.08372505013114734,0.02308761028366938,0.0675410143894493,0.057520436785441706,0.04860508377543589,0.01287392603763744,0.5959161433313458,0.005672754707814814,0.008433085633120464,0.01697085359873832,0.006137793389307938,0.005416656360435658,0.0048400582278975025,0.002940859069964565,0.0017635889775507632,0.0019689219713935214,0.009407011684780269,0.0016094385499236521,0.00369326341811553
0.060833024687321324,0.02288515601676952,0.05385824601530466,0.04390794556400511,0.01965582983554986,0.009616252994096984,0.6153292038747942,0.004145941254185389,0.006544671828206232,0.011546654336259055,0.004697020142768528,0.004189112756555417,0.00428012965922894,0.002427335385237169,0.0013498736924889901,0.0014922064538718037,0.007792437993594988,0.0011549761646670945,0.002915251001767828
6.239684669392516e-306,4.1393975881069196e-307,5.1323994697364587e-306,1.0,3.7552984986501016e-307,1.9132755626285953e-306,3.9281885179989274e-307,3.478456113464212e-307,5.191199225621667e-307,6.712534655847051e-307,4.356569608974342e-307,2.622376564117074e-307,2.0462648568445137e-307,1.1868803645430483e-307,9.772161290844905e-308,1.4366274590033723e-307,2.0451852486569444e-307,1.024432589539888e-307,5.1361093022108976e-307
0.6815824874981402,0.009009833088740206,0.09324677994665315,0.07217031416916385,0.010582199277382225,0.02864656325242572,0.009708912667071206,0.019020217701459577,0.012711901945918988,0.013391555311477295,0.010957977186563245,0.007701493272698428,0.0034217489162363802,0.002767813827236874,0.0029072497767614297,0.0039078424976265,0.0037891676323607865,0.010230361590789725,0.004245580441294457
0.048940409796760294,0.040379829582901025,0.04656226211688903,0.031209874398730266,0.008328317548476764,0.007382920477998886,0.012847882570201134,0.0035268366058246754,0.0061284963128868854,0.006406419152470389,0.004152953327323858,0.004220020476680365,0.003264857732277741,0.002732625168462448,0.00127627182505682,0.001294630916478164,0.0031212643593304334,0.0009299285940753019,0.002173204098421437
0.08114526991055039,0.0026533968640790307,0.0574846120772431,0.0267897627979702,0.002343694207132418,0.09571914578657692,0.002453570077571162,0.004322842572352411,0.006254885095374746,0.0035541541954324744,0.00620981851727877,0.002511446606243158,0.0013858013740863351,0.00094791948051526,0.0010263076429771834,0.0020511890513444744,0.0011489152358614768,0.0011399017154383208,0.00273088198639497
1.0,2.1493739957362083e-307,4.061935306090744e-306,2.0855071036530356e-306,1.916080946048559e-307,1.1970005247954219e-306,1.9836474357973175e-307,1.418409756935824e-306,6.679778059989447e-307,2.557873903955045e-307,7.87107321681137e-307,2.967217606465379e-307,1.0368785750431816e-307,8.438178680463204e-308,1.3753971443547033e-307,3.251940551714923e-307,8.507170533018445e-308,1.6847332377728105e-307,1.415964362646841e-307
4.5174699369453243e-306,1.0,4.81060400797833e-306,4.789711682747565e-306,7.245548811987802e-307,8.086071321583127e-307,1.1266153715298637e-306,3.0096742650023767e-307,5.118470504059636e-307,1.0264350903735831e-306,3.705062655149712e-307,2.58040143882649e-307,5.261369509309279e-307,1.6211141139275331e-307,8.709354385267713e-308,1.1624815079481435e-307,1.028301658048974e-306,8.369398305517482e-308,3.0282220685598586e-307
0.0954825160812843,0.04024723477630042,0.08683300752770416,0.06935581581418555,0.027327688965233125,0.015155196384619103,0.13938878175713967,0.006532929386106503,0.010503233148952977,0.01749577586278997,0.007495308215876997,0.0067359185751043535,0.007083948602095985,0.003990151029838208,0.002159982181205626,0.002373507145790353,0.011764935287070415,0.0018080911504590538,0.004664313243018257
0.3048831356766994,0.003298578609885158,0.05308461725638348,0.028901017023644858,0.0033014403248917716,0.019646863313255256,0.0032032806870757454,0.012126177661786433,0.0067693838099539185,0.004636726631720233,0.00635949318851042,0.0029990909303985835,0.0015733944600795585,0.0010515737484435314,0.0012218344586205066,0.0021654008516203463,0.0014508978245923957,0.007212087878006814,0.0021407280234959614
0.14412796499442146,0.04958055679522419,0.14333727020133308,0.16123721200758231,0.02138312138883326,0.026883269336938784,0.0274036201252211,0.00931890662091362,0.015138272607101003,0.05695591582521569,0.011260610894380348,0.007428303925275935,0.012761470127136408,0.0043300406103582365,0.002570547063176062,0.003574159231252905,0.04102586020341026,0.00265205146537162,0.010514595476531956
0.08419509850666497,0.023137542901093825,0.08763903879350946,0.11712894901718082,0.011699800630898432,0.01620209495557607,0.014647859901076418,0.005389360572813339,0.008961340099189297,0.04456819202016014,0.006682574732625254,0.004825360052136173,0.007854423361486115,0.0027325899260017866,0.0016437019609183282,0.00205297213973699,0.014532670165965543,0.0014987492378198768,0.006892399933576887
0.14183677861122646,0.14996360639940473,0.15179413458708627,0.17314416508401587,0.021039365429224785,0.026083977942284207,0.02974531738563132,0.009339318204502851,0.01581981342819512,0.037963344356509894,0.011559542797136207,0.007840865153166213,0.016136716234155708,0.004820080978731075,0.0026748360449460333,0.0036350702495683025,0.03256221556025036,0.002611682403941884,0.010279572016926595
0.10519863376115612,0.04195139208284783,0.09409350461569257,0.07582170743510236,0.03218029713559574,0.016628590826382458,0.2922729933346677,0.007189260446783573,0.011435617385194134,0.019533447570345443,0.0081830232299245,0.0073367952198408444,0.007531905334858176,0.004291144919769099,0.0023574029855173,0.0025959026294983356,0.013000077166966476,0.001996034949892741,0.005062548014463794
0.19311159515645782,0.013942049268977453,0.1855458649819717,0.31723294126139945,0.012010279453211785,0.06031261345834907,0.012816418234518134,0.011105569081050735,0.017927179890825873,0.022481758581516426,0.014821062768213364,0.008498607662856896,0.0073838175049660065,0.003960856087981103,0.0031465604431019653,0.004626615599763899,0.006877807013186963,0.0031623105915541297,0.02262735814587955
0.06782138055245564,0.010660102440993264,0.1125581907378273,0.04249179827280814,0.00567436675629686,0.010894055516817804,0.007207412907214413,0.005002724365854743,0.014071314900119291,0.006308725704314943,0.007910688161826059,0.009371050072646481,0.004883898505059204,0.1754531360227773,0.002545997135503415,0.0022844170678231438,0.0026493537447904838,0.0012046928128663804,0.0035699787269436916
0.06369902227923718,0.008975130304821102,0.11917723244168511,0.03987700078531762,0.005042067770730719,0.010398876036050348,0.0063337298676915425,0.00468082956645801,0.014168623875838816,0.005760807737727493,0.007771247740356718,0.008967094472178994,0.0045048729056157,0.04170126750904401,0.0024661706297258216,0.002215635042176346,0.0023863630836688803,0.0011201621516878095,0.0034749492751035625
0.06423572954806858,0.00905455936578826,0.12168402454309499,0.04029651221100025,0.005090637680999781,0.010522161669878766,0.006399574628753768,0.004712859812486012,0.014252344159451365,0.005832099915260879,0.007839060757074965,0.008950520949169037,0.004604614591834377,0.03745053540042136,0.002474698044808844,0.002234616351519166,0.0024176438071811645,0.0011289840888583608,0.003539905949465915
0.05237309450758786,0.014484544890822154,0.04246766947049543,0.03637742159083621,0.03004725407092533,0.008102059234314743,0.19817549556166883,0.0035377406054545395,0.005271516500164013,0.010843362782308472,0.0038406251294006858,0.0033722013669183243,0.003074153713668008,0.0018352705668212514,0.0010998208045572351,0.0012319828514050367,0.0062532304892716235,0.001004848686505499,0.00234243128690221
0.12093362379909836,0.008587136614441103,0.5803540599583613,0.0668047185167927,0.006148795172604011,0.024591276674215214,0.007104514866756336,0.008345709552776994,0.04213586932061466,0.008298043930866097,0.024239968252830868,0.01137168591665766,0.005215827371621058,0.004982065149677614,0.004245080465845603,0.0053567197383483905,0.003071698978851859,0.001915870254559273,0.008762263613574975
3.30677796538581e-306,5.0142806620145585e-307,5.5908949071935074e-306,2.0647193383674008e-306,2.7139839337396162e-307,5.311111100457124e-307,3.4305509618577935e-307,2.4422567522414597e-307,7.024825949862536e-307,3.031410972035493e-307,3.906642518251841e-307,4.666719265600376e-307,2.3215829725173315e-307,1.0,1.2619018883624383e-307,1.1242408318046373e-307,1.2659396542005918e-307,5.860853279437655e-308,1.734465307331218e-307
0.725087364352409,0.003997338363884134,0.06595955504396507,0.03607567437144085,0.003802398906363665,0.023470731434410093,0.003854468704441801,0.02402108909461864,0.009672676362544243,0.00500629694378864,0.010266626742790427,0.004871357886380458,0.0017883743972384773,0.001494614396205727,0.002104409491314577,0.004022334185720427,0.0015984011383928776,0.00433057143354767,0.002464820973397059
4.57082191665674e-306,4.764851105391135e-307,1.0,2.863636233885577e-306,2.949294820458866e-307,8.821466834358194e-307,3.6157552111423615e-307,3.229120193818669e-307,1.2877613439340984e-306,3.941773666502174e-307,7.110325547763491e-307,4.6087805731057675e-307,3.5144883368540805e-307,3.6906284202139065e-307,1.476323575660756e-307,1.6172297273098033e-307,1.5645635445995529e-307,7.576780574606011e-308,3.947984463391613e-307
4.5659708371866366e-306,3.949217617069389e-307,1.0,2.701414841777681e-306,2.7023660710936508e-307,8.65740057157227e-307,3.1928489830882912e-307,3.2014085559640238e-307,1.3507288636204679e-306,3.511897585860263e-307,7.562733188361022e-307,5.042310370826763e-307,2.4159900055447813e-307,2.6705174088277112e-307,1.7356143513690575e-307,1.902510509257051e-307,1.3414893040464749e-307,7.515345003022206e-308,3.25765753561456e-307
